,Unnamed: 0,content
281,281,　　原标题：上港辟谣奥斯卡转会失败
282,282,　　本报讯(记者 肖赧)巴西球员奥斯卡前天离开上海后，有消息传出他“因转会费支付遇阻而转会上港失败”。昨天上港俱乐部就此事辟谣，奥斯卡此次离沪是因要赴英国伦敦办理一些私人业务，他将于下周二返抵上海。
283,283,　　20日，奥斯卡离开上海，前往伦敦。很快互联网上传出了有关他转会上港失败的消息。按计划，奥斯卡本应于20日晚参加在上海举行的一个商业活动，他的缺席也引发外界猜想。尽管传闻由有关自媒体推送，但因为时逢中国足协刚刚通过有关限制中超外援上场人数的新规，因此很多人对此信以为真。
284,284,　　但实际情况却并非如此。上港俱乐部有关人士昨天表示，上港队自本月17日由卡塔尔多哈返回上海后，仅休息一天，便于19日重新集中。奥斯卡随队到沪后，向俱乐部请假。他此次赴伦敦是为办理一些私人事务。他将于当地时间22日离开伦敦，并于23日返回上海。据了解， 上港俱乐部工作人员在球队多哈拉练期间，已赴中国足协为奥斯卡办理相关转会注册手续。对于接二连三有关本俱乐部的假新闻，上港方面也显得无可奈何。
285,285,　　昨天是女排联赛常规赛第二阶段比赛的最后一轮，八支强队进行最后的捉对厮杀。这一轮最受瞩目的焦点，当数四川和辽宁的半决赛名额之争。让人意外的是，两队分别输给早已出线无望的北京和上海女排，竟然连比分都像商量好的，都是1：3落败。最终四川凭借胜场的优势，PK掉辽宁女排，惊险拿到最后一个四强名额，和浙江、江苏、天津一起，闯入半决赛。
286,286,　　昨天其他几场比赛也出现了不少意外，天津在首局惨败的情况下，主帅王宝泉大胆启用新人李盈莹，没想到李盈莹大发神威，拿下全场最高分，率领天津转败为胜，3：1击败领头羊浙江。江苏和八一的比赛，则意外出现30：28的超高比分，江苏也在首局失利的情况下，连扳三局，逆转击败八一。
287,287,　　扬子晚报记者 殷小平
288,288,　　江苏对八一打出意外高分
289,289,　　昨天比赛之前，江苏已经提前锁定常规赛第二，拿到四强名额，八一则在上一轮0-3脆败于北京女排，提前告别半决赛，因此，昨天江苏与八一的比赛沦为一场友谊赛，八一为荣誉而战，江苏则为半决赛练兵。
290,290,　　也许是因为双方都没有什么压力，反而打出了一场好看的对攻。两队刘晏含、袁心玥、杨珺菁、沈静思、张常宁、龚翔宇、陈展等多位国手的亮相，也让这场比赛增色不少。
291,291,　　第一局，双方比分就胶着在一起，直到16平后，八一才逐渐拉开比分，并以25-22拔得头筹。第二局，两队开局再次陷入拉锯战，但随着杨珺菁轻伤下场，江苏在局中以20-14逐渐拉开比分，并以25：19扳回一城，双方局分战成1-1平。
292,292,　　第三局比赛，八一开局一直被动，一度9-14落后。见此情景，第二局因伤下场的杨珺菁再次披挂上场。局末阶段，八一打得非常顽强，在沈静思的发球轮连续涨分，但因为前面落后太多，还是让江苏率先以24-23拿到局点。但八一依然顽强，一次次化解危机，直到28平，江苏队拦网得分，紧跟着许若亚四号位打手出界，才以30-28险胜，局分2-1反超。
293,293,　　连丢两局的八一队在第四局有些低迷，上来就被江苏打了个1：6，此后江苏继续将比分拉开，并以25-12锁定胜局。
294,294,　　天津新人成为意外惊喜
295,295,　　在昨天的比赛之前，天津已经遭遇三连败，而且近两轮都是被横扫。昨天，她们客场再战领头羊浙江女排，赛前并不被看好。
296,296,　　天津女排首局的表现，似乎印证了赛前人们的预测，一上来就被浙江队打了个9-1。她们在场上处处被动，完全没有回击之力，很快就以11-25输掉了第一局。
297,297,　　第二局中段，天津主帅王宝泉大胆变阵，用小将李盈莹替下了陈丽怡。这位小将在此后两局半的时间里发挥相当出色，几乎是以一己之力撕开了浙江队严密的防守，拿到24分成为全场得分王。在她的带领下，天津女排吹响反攻号角，以25-19/25-18/25-15连扳3局完成逆转，报了此前主场落败的一箭之仇。
298,298,　　李盈莹今年尚不满17岁，身高1.92米，是左手球员。昨天整个第二局，她只打了半局，就得到了7分。第三局她还打了几次后攻得分，显示出了全面的进攻技术。在看到对方的防守有空当时，还能施以轻吊得分。第四局后半段她一度进攻受阻，连续三次被防起，随后一次被拦、一次出界，在遇到困难时她也没有手软，接下来靠长线进攻得分。另外她的发球也给浙江队不少的压力，她的发球比较平冲而且比较长，浙江队一度连续一传不到位。浙江队也有意发球给她接，希望破坏她的进攻节奏，但她在自己一传没接到位的情况下，再上步进攻依然打了下去，展示了很强的突破能力。在不到17岁的年龄就有如此技术能力，未来如果能够进一步提高自己的进攻技巧，同时加强一传、防守和拦网技术，有可能成为中国女排的栋梁之材。
299,299,　　四川输球竟也意外晋级
300,300,　　昨天是女排联赛常规赛第二阶段的最后一轮比赛，在此之前，浙江、江苏、天津早已锁定常规赛前三，拿到了晋级四强的名额，剩下的一个名额应该在四川和辽宁之间产生。在昨天比赛之前，虽然两队均积17分，但四川女排6胜7负，辽宁女排5胜8负，四川在胜场上略占优势，四川只要本轮获胜，就能PK掉辽宁女排，晋级四强。
301,301,　　然而令人意料不到的是，早已无缘四强名额的北京女排“很不给面子”，她们在主场与四川的比赛中每球必争，拼得非常凶狠，竟以3：1击败四川女排（25：22、23：25、25：18和25：23）。
302,302,　　由于北京和四川的比赛下午2点开打，因此昨天下午4点，在辽宁客场和上海的比赛之前，辽宁女排的将士们都已得知消息，她们只要在接下来的比赛中赢下上海，就将挤掉四川，拿到最后一个宝贵的四强名额。
303,303,　　上海女排本赛季状态不好，第一阶段就连损大将，实力受到不小的影响。相比之下，辽宁队人员齐整，多名球员在联赛技术排名榜上名列前茅。另外，上海女排早早失去了争夺前四的希望，本场比赛辽宁队只要发挥正常，获胜应该在情理之中。
304,304,　　然而，事与愿违，在得知四川输北京之后，辽宁女排背上了想赢怕输的包袱。上海女排无欲无求，反而打出了气势，沪辽之战竟然成了京川之战的复制版，辽宁客场1-3（20-25、25-19、23-25、12-25）输给上海。
305,305,　　这样，本以为晋级无望的四川女排，竟然“死而复生”，重又拿到了最后一个四强名额，顺利晋级半决赛，辽宁女排则遗憾被淘汰。
306,306,　　■本栏撰文
307,307,　　广州日报记者 许蓓
308,308,　　众多名宿为威少鸣不平
309,309,　　威斯布鲁克没有入选2017年NBA全明星赛的首发阵容，西部的首发后卫是斯蒂芬·库里和詹姆斯·哈登。事实上，威斯布鲁克在全明星票选的球员投票和媒体投票都拿到了西部第一，可惜球迷投票只排在第三。本赛季至今，威斯布鲁克场均得到30.6分，排名联盟第一，场均助攻10.4次，排名联盟第二，场均篮板球10.6个，排在联盟第11位。本赛季，威斯布鲁克已经贡献了21次三双统计，领跑全联盟。
310,310,　　雷霆的球员们为自己的队友打抱不平，雷霆主教练比利·多诺万也说：“我认为他（威斯布鲁克）很显然是整个联盟最有力的MVP竞争者，每个人都会承认这一点，他应该入选全明星首发。”
311,311,　　雷霆后卫安东尼·莫罗说：“当然，他（威斯布鲁克）是我最亲密的朋友之一，而如果仅作为一名球迷来说，我也觉得，我们想要在全明星赛里看到他。这不是贬低库里、哈登或其他任何人，他们也值得被选进全明星，但没有人比拉塞尔（威斯布鲁克）更应该得到这个荣誉。”
312,312,　　连从来嘴上不饶人的小牛老板马克·库班都盛赞威斯布鲁克，“如果他（威斯布鲁克）还不是一个超级巨星，那么他也是最接近超级巨星的球员。”库班说。
